Reporter,Partner,ExportRP
Norway,Solomon Islands,0.0
Pakistan,Solomon Islands,0.0
Panama,Solomon Islands,0.0
Paraguay,Solomon Islands,0.0
Peru,Solomon Islands,0.0
Philippines,Solomon Islands,11204.1612
Poland,Solomon Islands,0.0
Portugal,Solomon Islands,0.0
Qatar,Solomon Islands,0.0
Romania,Solomon Islands,0.0
Russian Federation,Solomon Islands,0.0
Saudi Arabia,Solomon Islands,0.0
Senegal,Solomon Islands,0.0
Singapore,Solomon Islands,8403.1209
Slovak Republic,Solomon Islands,0.0
Viet Nam,Solomon Islands,0.0
Slovenia,Solomon Islands,0.0
South Africa,Solomon Islands,0.0
Zimbabwe,Solomon Islands,0.0
Spain,Solomon Islands,0.0
Sudan,Solomon Islands,0.0
Sweden,Solomon Islands,0.0
Switzerland,Solomon Islands,0.0
Thailand,Solomon Islands,311.2267
Trinidad and Tobago,Solomon Islands,0.0
United Arab Emirates,Solomon Islands,0.0
Tunisia,Solomon Islands,0.0
Turkey,Solomon Islands,0.0
Uganda,Solomon Islands,0.0
Ukraine,Solomon Islands,0.0
North Macedonia,Solomon Islands,0.0
Egypt,Solomon Islands,0.0
United Kingdom,Solomon Islands,0.0
Tanzania,Solomon Islands,0.0
USA,Solomon Islands,6846.9874
Uruguay,Solomon Islands,0.0
Uzbekistan,Solomon Islands,0.0
Venezuela,Solomon Islands,0.0
Serbia,Solomon Islands,0.0
Zambia,Solomon Islands,0.0
,Solomon Islands,39525.7909
,Solomon Islands,3112267.0
Afghanistan,Brunei Darussalam,0.0
Albania,Brunei Darussalam,0.0
Algeria,Brunei Darussalam,0.0
Angola,Brunei Darussalam,0.0
Azerbaijan,Brunei Darussalam,0.0
Argentina,Brunei Darussalam,0.0
Australia,Brunei Darussalam,543.5786
Austria,Brunei Darussalam,1087.1572
Bahrain,Brunei Darussalam,0.0
Bangladesh,Brunei Darussalam,5163.9967
Armenia,Brunei Darussalam,0.0
Belgium,Brunei Darussalam,0.0
Bolivia,Brunei Darussalam,0.0
Bosnia & Herzegovina,Brunei Darussalam,0.0
Botswana,Brunei Darussalam,0.0
Brazil,Brunei Darussalam,0.0
Bulgaria,Brunei Darussalam,0.0
Myanmar,Brunei Darussalam,0.0
Belarus,Brunei Darussalam,0.0
Cambodia,Brunei Darussalam,0.0
Cameroon,Brunei Darussalam,0.0
Canada,Brunei Darussalam,815.3679
Sri Lanka,Brunei Darussalam,0.0
Chile,Brunei Darussalam,0.0
China,Brunei Darussalam,283204.4506
Taipei,Brunei Darussalam,14676.622200000002
Colombia,Brunei Darussalam,0.0
Congo (DRC),Brunei Darussalam,0.0
Costa Rica,Brunei Darussalam,2174.3144
Croatia,Brunei Darussalam,0.0
Cuba,Brunei Darussalam,0.0
Cyprus,Brunei Darussalam,0.0
Czech Republic,Brunei Darussalam,815.3679
Denmark,Brunei Darussalam,4892.2074
Dominican Republic,Brunei Darussalam,0.0
Ecuador,Brunei Darussalam,0.0
El Salvador,Brunei Darussalam,0.0
Ethiopia,Brunei Darussalam,0.0
Estonia,Brunei Darussalam,0.0
Finland,Brunei Darussalam,0.0
France,Brunei Darussalam,3533.2608999999998
Georgia,Brunei Darussalam,0.0
Germany,Brunei Darussalam,461498.2314
Ghana,Brunei Darussalam,4892.2074
Greece,Brunei Darussalam,0.0
Guatemala,Brunei Darussalam,0.0
Honduras,Brunei Darussalam,0.0
Hong Kong,Brunei Darussalam,8969.0469
Hungary,Brunei Darussalam,1358.9465
Iceland,Brunei Darussalam,0.0
India,Brunei Darussalam,0.0
Indonesia,Brunei Darussalam,0.0
Iran,Brunei Darussalam,0.0
Ireland,Brunei Darussalam,543.5786
Israel,Brunei Darussalam,0.0
Italy,Brunei Darussalam,6522.9432
Côte d'Ivoire,Brunei Darussalam,0.0
Japan,Brunei Darussalam,132361.3891
Kazakhstan,Brunei Darussalam,0.0
Jordan,Brunei Darussalam,0.0
Kenya,Brunei Darussalam,0.0
Korea,Brunei Darussalam,89962.25829999999
Kuwait,Brunei Darussalam,0.0
Kyrgyz Republic,Brunei Darussalam,0.0
Lao PDR,Brunei Darussalam,0.0
Lebanese Republic,Brunei Darussalam,0.0
Latvia,Brunei Darussalam,0.0
Libya,Brunei Darussalam,0.0
Lithuania,Brunei Darussalam,0.0
Luxembourg,Brunei Darussalam,271.7893
Macao,Brunei Darussalam,0.0
Malaysia,Brunei Darussalam,324244.6349
Mali,Brunei Darussalam,0.0
Malta,Brunei Darussalam,0.0
Mauritius,Brunei Darussalam,0.0
Mexico,Brunei Darussalam,543.5786
Mongolia,Brunei Darussalam,0.0
Moldova,Brunei Darussalam,0.0
Morocco,Brunei Darussalam,0.0
Mozambique,Brunei Darussalam,0.0
Oman,Brunei Darussalam,0.0
Namibia,Brunei Darussalam,0.0
Nepal,Brunei Darussalam,0.0
Netherlands,Brunei Darussalam,7338.311100000001
New Zealand,Brunei Darussalam,0.0
Nicaragua,Brunei Darussalam,0.0
Nigeria,Brunei Darussalam,0.0
Norway,Brunei Darussalam,1630.7358
Pakistan,Brunei Darussalam,0.0
Panama,Brunei Darussalam,0.0
Paraguay,Brunei Darussalam,0.0
Peru,Brunei Darussalam,0.0
Philippines,Brunei Darussalam,0.0
Poland,Brunei Darussalam,4620.4181
Portugal,Brunei Darussalam,0.0
Qatar,Brunei Darussalam,0.0
Romania,Brunei Darussalam,2989.6823000000004
Russian Federation,Brunei Darussalam,0.0
Saudi Arabia,Brunei Darussalam,0.0
Senegal,Brunei Darussalam,0.0
Singapore,Brunei Darussalam,852331.2448
Slovak Republic,Brunei Darussalam,0.0
Viet Nam,Brunei Darussalam,0.0
Slovenia,Brunei Darussalam,0.0
South Africa,Brunei Darussalam,0.0
Zimbabwe,Brunei Darussalam,0.0
Spain,Brunei Darussalam,0.0
Sudan,Brunei Darussalam,0.0
Sweden,Brunei Darussalam,0.0
Switzerland,Brunei Darussalam,253851.2062
Thailand,Brunei Darussalam,37778.7127
Trinidad and Tobago,Brunei Darussalam,0.0
United Arab Emirates,Brunei Darussalam,0.0
Tunisia,Brunei Darussalam,0.0
Turkey,Brunei Darussalam,0.0
Uganda,Brunei Darussalam,0.0
Ukraine,Brunei Darussalam,0.0
North Macedonia,Brunei Darussalam,0.0
Egypt,Brunei Darussalam,0.0
United Kingdom,Brunei Darussalam,53270.7028
Tanzania,Brunei Darussalam,0.0
USA,Brunei Darussalam,152473.7973
Uruguay,Brunei Darussalam,0.0
Uzbekistan,Brunei Darussalam,0.0
Venezuela,Brunei Darussalam,0.0
Serbia,Brunei Darussalam,0.0
Zambia,Brunei Darussalam,0.0
,Brunei Darussalam,2989.6823000000004
,Brunei Darussalam,2717893.0
Afghanistan,Bulgaria,0.0
Albania,Bulgaria,0.0
Algeria,Bulgaria,0.0
Angola,Bulgaria,0.0
Azerbaijan,Bulgaria,0.0
Argentina,Bulgaria,0.0
Australia,Bulgaria,0.0
Austria,Bulgaria,21805687.3919
Bahrain,Bulgaria,0.0
Bangladesh,Bulgaria,0.0
Armenia,Bulgaria,0.0
Belgium,Bulgaria,17273943.0684
Bolivia,Bulgaria,0.0
Bosnia & Herzegovina,Bulgaria,0.0
Botswana,Bulgaria,0.0
Brazil,Bulgaria,0.0
Brunei Darussalam,Bulgaria,0.0
Myanmar,Bulgaria,0.0
Belarus,Bulgaria,106629.2782
Cambodia,Bulgaria,0.0
Cameroon,Bulgaria,0.0
Canada,Bulgaria,53314.6391
Sri Lanka,Bulgaria,0.0
Chile,Bulgaria,0.0
China,Bulgaria,54007729.4083
Taipei,Bulgaria,15887762.4518
Colombia,Bulgaria,0.0
Congo (DRC),Bulgaria,0.0
Costa Rica,Bulgaria,0.0
Croatia,Bulgaria,53314.6391
Cuba,Bulgaria,0.0
Cyprus,Bulgaria,0.0
Czech Republic,Bulgaria,19193270.075999998
Denmark,Bulgaria,159943.91729999997
Dominican Republic,Bulgaria,0.0
Ecuador,Bulgaria,0.0
El Salvador,Bulgaria,0.0
Ethiopia,Bulgaria,0.0
Estonia,Bulgaria,319887.83459999994
Finland,Bulgaria,106629.2782
France,Bulgaria,23031924.0912
Georgia,Bulgaria,53314.6391
Germany,Bulgaria,159943917.29999998
Ghana,Bulgaria,0.0
Greece,Bulgaria,4265171.1280000005
Guatemala,Bulgaria,0.0
Honduras,Bulgaria,0.0
Hong Kong,Bulgaria,26817263.467299998
Hungary,Bulgaria,10343039.9854
Iceland,Bulgaria,0.0
India,Bulgaria,53314.6391
Indonesia,Bulgaria,586461.0301000001
Iran,Bulgaria,0.0
Ireland,Bulgaria,3092249.0678
Israel,Bulgaria,213258.5564
Italy,Bulgaria,12422310.910300002
Côte d'Ivoire,Bulgaria,0.0
Japan,Bulgaria,4531744.3235
Kazakhstan,Bulgaria,0.0
Jordan,Bulgaria,0.0
Kenya,Bulgaria,0.0
Korea,Bulgaria,1652753.8121
Kuwait,Bulgaria,0.0
Kyrgyz Republic,Bulgaria,0.0
Lao PDR,Bulgaria,0.0
Lebanese Republic,Bulgaria,0.0
Latvia,Bulgaria,0.0
Libya,Bulgaria,0.0
Lithuania,Bulgaria,0.0
Luxembourg,Bulgaria,693090.3082999999
Macao,Bulgaria,0.0
Malaysia,Bulgaria,24311475.4296
Mali,Bulgaria,0.0
Malta,Bulgaria,0.0
Mauritius,Bulgaria,0.0
Mexico,Bulgaria,479831.7519
Mongolia,Bulgaria,0.0
Moldova,Bulgaria,0.0
Morocco,Bulgaria,0.0
Mozambique,Bulgaria,0.0
Oman,Bulgaria,0.0
Namibia,Bulgaria,0.0
Nepal,Bulgaria,0.0
Netherlands,Bulgaria,24844621.820600003
New Zealand,Bulgaria,0.0
Nicaragua,Bulgaria,0.0
Nigeria,Bulgaria,0.0
Norway,Bulgaria,53314.6391
Pakistan,Bulgaria,0.0
Panama,Bulgaria,0.0
Paraguay,Bulgaria,0.0
Peru,Bulgaria,53314.6391
Philippines,Bulgaria,46490365.2952
Poland,Bulgaria,1119607.4211
Portugal,Bulgaria,0.0
Qatar,Bulgaria,0.0
Romania,Bulgaria,2399158.7594999997
Russian Federation,Bulgaria,319887.83459999994
Saudi Arabia,Bulgaria,0.0
Senegal,Bulgaria,0.0
Singapore,Bulgaria,586461.0301000001
Slovak Republic,Bulgaria,106629.2782
Viet Nam,Bulgaria,0.0
Slovenia,Bulgaria,1439495.2557
South Africa,Bulgaria,693090.3082999999
Zimbabwe,Bulgaria,0.0
Spain,Bulgaria,6184498.1356
Sudan,Bulgaria,0.0
Sweden,Bulgaria,693090.3082999999
Switzerland,Bulgaria,2132585.5640000002
Thailand,Bulgaria,9596635.037999999
Trinidad and Tobago,Bulgaria,0.0
United Arab Emirates,Bulgaria,53314.6391
Tunisia,Bulgaria,0.0
Turkey,Bulgaria,2719046.5941000003
Uganda,Bulgaria,0.0
Ukraine,Bulgaria,106629.2782
North Macedonia,Bulgaria,0.0
Egypt,Bulgaria,0.0
United Kingdom,Bulgaria,12582254.8276
Tanzania,Bulgaria,0.0
USA,Bulgaria,18553494.406799998
Uruguay,Bulgaria,0.0
Uzbekistan,Bulgaria,0.0
Venezuela,Bulgaria,0.0
Serbia,Bulgaria,746404.9474
Zambia,Bulgaria,0.0
,Bulgaria,0.0
,Bulgaria,533146391.0
Afghanistan,Myanmar,0.0
Albania,Myanmar,0.0
Algeria,Myanmar,0.0
Angola,Myanmar,0.0
Azerbaijan,Myanmar,0.0
Argentina,Myanmar,0.0
Australia,Myanmar,0.0
Austria,Myanmar,12837.6416
Bahrain,Myanmar,0.0
Bangladesh,Myanmar,6418.8208
Armenia,Myanmar,0.0
Belgium,Myanmar,0.0
Bolivia,Myanmar,0.0
Bosnia & Herzegovina,Myanmar,0.0
Botswana,Myanmar,0.0
Brazil,Myanmar,0.0
Brunei Darussalam,Myanmar,0.0
Bulgaria,Myanmar,0.0
Belarus,Myanmar,0.0
Cambodia,Myanmar,0.0
Cameroon,Myanmar,64188.208
Canada,Myanmar,19256.462399999997
Sri Lanka,Myanmar,0.0
Chile,Myanmar,0.0
China,Myanmar,54585652.0832
Taipei,Myanmar,1129712.4608
Colombia,Myanmar,0.0
Congo (DRC),Myanmar,0.0
Costa Rica,Myanmar,0.0
Croatia,Myanmar,0.0
Cuba,Myanmar,0.0
Cyprus,Myanmar,0.0
Czech Republic,Myanmar,0.0
Denmark,Myanmar,0.0
Dominican Republic,Myanmar,0.0
Ecuador,Myanmar,0.0
El Salvador,Myanmar,0.0
Ethiopia,Myanmar,0.0
Estonia,Myanmar,0.0
Finland,Myanmar,0.0
France,Myanmar,693232.6464000001
Georgia,Myanmar,0.0
Germany,Myanmar,2484083.6496
Ghana,Myanmar,0.0
Greece,Myanmar,0.0
Guatemala,Myanmar,0.0
Honduras,Myanmar,0.0
Hong Kong,Myanmar,0.0
Hungary,Myanmar,12837.6416
Iceland,Myanmar,0.0
India,Myanmar,1469909.9632
Indonesia,Myanmar,51350.5664
Iran,Myanmar,0.0
Ireland,Myanmar,0.0
Israel,Myanmar,0.0
Italy,Myanmar,19256.462399999997
Côte d'Ivoire,Myanmar,0.0
Japan,Myanmar,1251670.056
Kazakhstan,Myanmar,0.0
Jordan,Myanmar,0.0
Kenya,Myanmar,0.0
Korea,Myanmar,19256.462399999997
Kuwait,Myanmar,0.0
Kyrgyz Republic,Myanmar,0.0
Lao PDR,Myanmar,0.0
Lebanese Republic,Myanmar,0.0
Latvia,Myanmar,0.0
Libya,Myanmar,0.0
Lithuania,Myanmar,0.0
Luxembourg,Myanmar,0.0
Macao,Myanmar,0.0
Malaysia,Myanmar,436479.8144
Mali,Myanmar,0.0
Malta,Myanmar,0.0
Mauritius,Myanmar,0.0
Mexico,Myanmar,0.0
Mongolia,Myanmar,0.0
Moldova,Myanmar,0.0
Morocco,Myanmar,0.0
Mozambique,Myanmar,0.0
Oman,Myanmar,0.0
Namibia,Myanmar,0.0
Nepal,Myanmar,0.0
Netherlands,Myanmar,0.0
New Zealand,Myanmar,32094.104
Nicaragua,Myanmar,0.0
Nigeria,Myanmar,0.0
Norway,Myanmar,346616.32320000004
Pakistan,Myanmar,0.0
Panama,Myanmar,0.0
Paraguay,Myanmar,0.0
Peru,Myanmar,0.0
Philippines,Myanmar,12837.6416
Poland,Myanmar,0.0
Portugal,Myanmar,0.0
Qatar,Myanmar,0.0
Romania,Myanmar,6418.8208
Russian Federation,Myanmar,0.0
Saudi Arabia,Myanmar,0.0
Senegal,Myanmar,0.0
Singapore,Myanmar,32094.104
Slovak Republic,Myanmar,6418.8208
Viet Nam,Myanmar,109119.9536
Slovenia,Myanmar,0.0
South Africa,Myanmar,0.0
Zimbabwe,Myanmar,0.0
Spain,Myanmar,0.0
Sudan,Myanmar,0.0
Sweden,Myanmar,0.0
Switzerland,Myanmar,64188.208
Thailand,Myanmar,962823.12
Trinidad and Tobago,Myanmar,0.0
United Arab Emirates,Myanmar,0.0
Tunisia,Myanmar,0.0
Turkey,Myanmar,19256.462399999997
Uganda,Myanmar,0.0
Ukraine,Myanmar,0.0
North Macedonia,Myanmar,0.0
Egypt,Myanmar,0.0
United Kingdom,Myanmar,51350.5664
Tanzania,Myanmar,0.0
USA,Myanmar,288846.936
Uruguay,Myanmar,0.0
Uzbekistan,Myanmar,0.0
Venezuela,Myanmar,0.0
Serbia,Myanmar,0.0
Zambia,Myanmar,0.0
,Myanmar,0.0
,Myanmar,64188208.0
Afghanistan,Burundi,0.0
Albania,Burundi,0.0
Algeria,Burundi,0.0
Angola,Burundi,0.0
Azerbaijan,Burundi,0.0
Argentina,Burundi,0.0
Australia,Burundi,20221.4539
Austria,Burundi,20221.4539
Bahrain,Burundi,0.0
Bangladesh,Burundi,0.0
Armenia,Burundi,0.0
Belgium,Burundi,222435.9929
Bolivia,Burundi,0.0
Bosnia & Herzegovina,Burundi,0.0
Botswana,Burundi,0.0
Brazil,Burundi,0.0
Brunei Darussalam,Burundi,0.0
Bulgaria,Burundi,0.0
Myanmar,Burundi,0.0
Belarus,Burundi,0.0
Cambodia,Burundi,0.0
Cameroon,Burundi,0.0
Canada,Burundi,12477.067299999999
Sri Lanka,Burundi,0.0
Chile,Burundi,0.0
China,Burundi,2376235.9551
Taipei,Burundi,0.0
Colombia,Burundi,0.0
Congo (DRC),Burundi,0.0
Costa Rica,Burundi,0.0
Croatia,Burundi,0.0
Cuba,Burundi,0.0
Cyprus,Burundi,0.0
Czech Republic,Burundi,0.0
Denmark,Burundi,154027.2446
Dominican Republic,Burundi,0.0
Ecuador,Burundi,0.0
El Salvador,Burundi,0.0
Ethiopia,Burundi,0.0
Estonia,Burundi,0.0
Finland,Burundi,0.0
France,Burundi,12046.8236
Georgia,Burundi,0.0
Germany,Burundi,1290.7311
Ghana,Burundi,0.0
Greece,Burundi,0.0
Guatemala,Burundi,0.0
Honduras,Burundi,0.0
Hong Kong,Burundi,33559.0086
Hungary,Burundi,0.0
Iceland,Burundi,0.0
India,Burundi,860.4874000000001
Indonesia,Burundi,0.0
Iran,Burundi,0.0
Ireland,Burundi,3011.7059
Israel,Burundi,0.0
Italy,Burundi,12477.067299999999
Côte d'Ivoire,Burundi,0.0
Japan,Burundi,2151.2185
Kazakhstan,Burundi,0.0
Jordan,Burundi,0.0
Kenya,Burundi,114875.06790000001
Korea,Burundi,0.0
Kuwait,Burundi,0.0
Kyrgyz Republic,Burundi,0.0
Lao PDR,Burundi,0.0
Lebanese Republic,Burundi,0.0
Latvia,Burundi,0.0
Libya,Burundi,0.0
Lithuania,Burundi,0.0
Luxembourg,Burundi,0.0
Macao,Burundi,0.0
Malaysia,Burundi,0.0
Mali,Burundi,0.0
Malta,Burundi,0.0
Mauritius,Burundi,0.0
Mexico,Burundi,0.0
Mongolia,Burundi,0.0
Moldova,Burundi,0.0
Morocco,Burundi,14628.2858
Mozambique,Burundi,0.0
Oman,Burundi,430.24370000000005
Namibia,Burundi,0.0
Nepal,Burundi,0.0
Netherlands,Burundi,9895.6051
New Zealand,Burundi,0.0
Nicaragua,Burundi,0.0
Nigeria,Burundi,0.0
Norway,Burundi,0.0
Pakistan,Burundi,7744.3866
Panama,Burundi,0.0
Paraguay,Burundi,0.0
Peru,Burundi,0.0
Philippines,Burundi,0.0
Poland,Burundi,0.0
Portugal,Burundi,6023.4118
Qatar,Burundi,0.0
Romania,Burundi,0.0
Russian Federation,Burundi,0.0
Saudi Arabia,Burundi,24523.890900000002
Senegal,Burundi,0.0
Singapore,Burundi,0.0
Slovak Republic,Burundi,0.0
Viet Nam,Burundi,859626.9126
Slovenia,Burundi,0.0
South Africa,Burundi,0.0
Zimbabwe,Burundi,0.0
Spain,Burundi,860.4874000000001
Sudan,Burundi,0.0
Sweden,Burundi,0.0
Switzerland,Burundi,860.4874000000001
Thailand,Burundi,0.0
Trinidad and Tobago,Burundi,0.0
United Arab Emirates,Burundi,300740.34630000003
Tunisia,Burundi,0.0
Turkey,Burundi,4302.437
Uganda,Burundi,61955.0928
Ukraine,Burundi,0.0
North Macedonia,Burundi,0.0
Egypt,Burundi,2581.4622
United Kingdom,Burundi,0.0
Tanzania,Burundi,6883.899200000001
USA,Burundi,14628.2858
Uruguay,Burundi,0.0
Uzbekistan,Burundi,0.0
Venezuela,Burundi,0.0
Serbia,Burundi,0.0
Zambia,Burundi,0.0
,Burundi,0.0
,Burundi,4302437.0
Afghanistan,Belarus,0.0
Albania,Belarus,0.0
Algeria,Belarus,0.0
Angola,Belarus,0.0
Azerbaijan,Belarus,0.0
Argentina,Belarus,0.0
Australia,Belarus,0.0
Austria,Belarus,114595.47
Bahrain,Belarus,0.0
Bangladesh,Belarus,0.0
Armenia,Belarus,0.0
Belgium,Belarus,101862.64
Bolivia,Belarus,0.0
Bosnia & Herzegovina,Belarus,0.0
Botswana,Belarus,0.0
Brazil,Belarus,12732.83
Brunei Darussalam,Belarus,0.0
Bulgaria,Belarus,25465.66
Myanmar,Belarus,0.0
Cambodia,Belarus,0.0
Cameroon,Belarus,0.0
Canada,Belarus,178259.62
Sri Lanka,Belarus,0.0
Chile,Belarus,0.0
China,Belarus,48639410.6
Taipei,Belarus,6672002.92
Colombia,Belarus,0.0
Congo (DRC),Belarus,0.0
Costa Rica,Belarus,76396.98
Croatia,Belarus,12732.83
Cuba,Belarus,0.0
Cyprus,Belarus,0.0
Czech Republic,Belarus,611175.84
Denmark,Belarus,152793.96
Dominican Republic,Belarus,0.0
Ecuador,Belarus,0.0
El Salvador,Belarus,0.0
Ethiopia,Belarus,0.0
Estonia,Belarus,63664.15
Finland,Belarus,25465.66
France,Belarus,140061.13
Georgia,Belarus,0.0
Germany,Belarus,2482901.85
Ghana,Belarus,0.0
Greece,Belarus,0.0
Guatemala,Belarus,0.0
Honduras,Belarus,0.0
Hong Kong,Belarus,331053.57999999996
Hungary,Belarus,318320.75
Iceland,Belarus,0.0
India,Belarus,50931.32
Indonesia,Belarus,356519.24
Iran,Belarus,0.0
Ireland,Belarus,25465.66
Israel,Belarus,127328.3
Italy,Belarus,1553405.26
Côte d'Ivoire,Belarus,0.0
Japan,Belarus,1897191.67
Kazakhstan,Belarus,547511.69
Jordan,Belarus,0.0
Kenya,Belarus,0.0
Korea,Belarus,1820794.69
Kuwait,Belarus,0.0
Kyrgyz Republic,Belarus,0.0
Lao PDR,Belarus,0.0
Lebanese Republic,Belarus,0.0
Latvia,Belarus,165526.78999999998
Libya,Belarus,0.0
Lithuania,Belarus,178259.62
Luxembourg,Belarus,0.0
Macao,Belarus,0.0
Malaysia,Belarus,7295911.59
Mali,Belarus,0.0
Malta,Belarus,152793.96
Mauritius,Belarus,0.0
Mexico,Belarus,254656.6
Mongolia,Belarus,0.0
Moldova,Belarus,0.0
Morocco,Belarus,140061.13
Mozambique,Belarus,0.0
Oman,Belarus,0.0
Namibia,Belarus,0.0
Nepal,Belarus,0.0
Netherlands,Belarus,25465.66
New Zealand,Belarus,0.0
Nicaragua,Belarus,0.0
Nigeria,Belarus,0.0
Norway,Belarus,0.0
Pakistan,Belarus,0.0
Panama,Belarus,0.0
Paraguay,Belarus,0.0
Peru,Belarus,0.0
Philippines,Belarus,2864886.75
Poland,Belarus,1413344.1300000001
Portugal,Belarus,25465.66
Qatar,Belarus,0.0
Romania,Belarus,38198.49
Russian Federation,Belarus,32468716.5
Saudi Arabia,Belarus,0.0
Senegal,Belarus,0.0
Singapore,Belarus,267389.43
Slovak Republic,Belarus,152793.96
Viet Nam,Belarus,5602445.199999999
Slovenia,Belarus,114595.47
South Africa,Belarus,12732.83
Zimbabwe,Belarus,0.0
Spain,Belarus,63664.15
Sudan,Belarus,0.0
Sweden,Belarus,216458.11
Switzerland,Belarus,356519.24
Thailand,Belarus,2979482.22
Trinidad and Tobago,Belarus,0.0
United Arab Emirates,Belarus,891298.1
Tunisia,Belarus,0.0
Turkey,Belarus,38198.49
Uganda,Belarus,0.0
Ukraine,Belarus,700305.6499999999
North Macedonia,Belarus,0.0
Egypt,Belarus,0.0
United Kingdom,Belarus,152793.96
Tanzania,Belarus,0.0
USA,Belarus,3565192.4
Uruguay,Belarus,0.0
Uzbekistan,Belarus,0.0
Venezuela,Belarus,0.0
Serbia,Belarus,25465.66
Zambia,Belarus,0.0
,Belarus,802168.29
,Belarus,127328300.0
Afghanistan,Cambodia,0.0
Albania,Cambodia,0.0
Algeria,Cambodia,0.0
Angola,Cambodia,0.0
Azerbaijan,Cambodia,0.0
Argentina,Cambodia,0.0
Australia,Cambodia,0.0
Austria,Cambodia,0.0
Bahrain,Cambodia,0.0
Bangladesh,Cambodia,0.0
Armenia,Cambodia,0.0
Belgium,Cambodia,0.0
Bolivia,Cambodia,0.0
Bosnia & Herzegovina,Cambodia,0.0
Botswana,Cambodia,0.0
Brazil,Cambodia,0.0
Brunei Darussalam,Cambodia,0.0
Bulgaria,Cambodia,0.0
Myanmar,Cambodia,0.0
Belarus,Cambodia,0.0
Cameroon,Cambodia,0.0
Canada,Cambodia,0.0
Sri Lanka,Cambodia,0.0
Chile,Cambodia,0.0
China,Cambodia,160192125.8443
Taipei,Cambodia,1158582.4448
Colombia,Cambodia,0.0
Congo (DRC),Cambodia,0.0
Costa Rica,Cambodia,0.0
Croatia,Cambodia,0.0
Cuba,Cambodia,0.0
Cyprus,Cambodia,0.0
Czech Republic,Cambodia,0.0
Denmark,Cambodia,90514.2535
Dominican Republic,Cambodia,0.0
Ecuador,Cambodia,0.0
El Salvador,Cambodia,0.0
Ethiopia,Cambodia,0.0
Estonia,Cambodia,0.0
Finland,Cambodia,36205.7014
France,Cambodia,162925.6563
Georgia,Cambodia,0.0
Germany,Cambodia,0.0
Ghana,Cambodia,0.0
Greece,Cambodia,0.0
Guatemala,Cambodia,0.0
Honduras,Cambodia,0.0
Hong Kong,Cambodia,597394.0731
Hungary,Cambodia,0.0
Iceland,Cambodia,0.0
India,Cambodia,0.0
Indonesia,Cambodia,0.0
Iran,Cambodia,0.0
Ireland,Cambodia,0.0
Israel,Cambodia,0.0
Italy,Cambodia,90514.2535
Côte d'Ivoire,Cambodia,0.0
Japan,Cambodia,923245.3857000001
Kazakhstan,Cambodia,0.0
Jordan,Cambodia,0.0
Kenya,Cambodia,0.0
Korea,Cambodia,2063724.9798
Kuwait,Cambodia,0.0
Kyrgyz Republic,Cambodia,0.0
Lao PDR,Cambodia,0.0
Lebanese Republic,Cambodia,0.0
Latvia,Cambodia,0.0
Libya,Cambodia,0.0
Lithuania,Cambodia,0.0
Luxembourg,Cambodia,0.0
Macao,Cambodia,0.0
Malaysia,Cambodia,597394.0731
Mali,Cambodia,0.0
Malta,Cambodia,0.0
Mauritius,Cambodia,0.0
Mexico,Cambodia,0.0
Mongolia,Cambodia,0.0
Moldova,Cambodia,0.0
Morocco,Cambodia,0.0
Mozambique,Cambodia,0.0
Oman,Cambodia,0.0
Namibia,Cambodia,0.0
Nepal,Cambodia,0.0
Netherlands,Cambodia,0.0
New Zealand,Cambodia,0.0
Nicaragua,Cambodia,0.0
Nigeria,Cambodia,0.0
Norway,Cambodia,0.0
Pakistan,Cambodia,0.0
Panama,Cambodia,0.0
Paraguay,Cambodia,0.0
Peru,Cambodia,0.0
Philippines,Cambodia,506879.8196
Poland,Cambodia,0.0
Portugal,Cambodia,0.0
Qatar,Cambodia,0.0
Romania,Cambodia,0.0
Russian Federation,Cambodia,0.0
Saudi Arabia,Cambodia,0.0
Senegal,Cambodia,0.0
Singapore,Cambodia,416365.5661
Slovak Republic,Cambodia,0.0
Viet Nam,Cambodia,7766122.9503
Slovenia,Cambodia,0.0
South Africa,Cambodia,0.0
Zimbabwe,Cambodia,0.0
Spain,Cambodia,0.0
Sudan,Cambodia,0.0
Sweden,Cambodia,0.0
Switzerland,Cambodia,18102.8507
Thailand,Cambodia,6317894.8943
Trinidad and Tobago,Cambodia,0.0
United Arab Emirates,Cambodia,0.0
Tunisia,Cambodia,0.0
Turkey,Cambodia,18102.8507
Uganda,Cambodia,0.0
Ukraine,Cambodia,0.0
North Macedonia,Cambodia,0.0
Egypt,Cambodia,0.0
United Kingdom,Cambodia,0.0
Tanzania,Cambodia,0.0
USA,Cambodia,18102.8507
Uruguay,Cambodia,0.0
Uzbekistan,Cambodia,0.0
Venezuela,Cambodia,0.0
Serbia,Cambodia,0.0
Zambia,Cambodia,0.0
,Cambodia,0.0
,Cambodia,181028507.0
Afghanistan,Cameroon,0.0
Albania,Cameroon,0.0
Algeria,Cameroon,0.0
Angola,Cameroon,0.0
Azerbaijan,Cameroon,0.0
Argentina,Cameroon,0.0
Australia,Cameroon,0.0
Austria,Cameroon,0.0
Bahrain,Cameroon,0.0
Bangladesh,Cameroon,0.0
Armenia,Cameroon,0.0
Belgium,Cameroon,70386.5448
Bolivia,Cameroon,0.0
Bosnia & Herzegovina,Cameroon,0.0
Botswana,Cameroon,0.0
Brazil,Cameroon,0.0
